subj,item,condition,order,region,position,RT
21,13,b,SVO,4,v,312
21,13,b,SVO,5,d1,260
21,13,b,SVO,6,np,286
21,13,b,SVO,7,-,336
21,13,b,SVO,8,-,538
21,13,b,SVO,?,1,2093
21,7,b,SVO,0,adv1,337
21,7,b,SVO,1,d2,244
21,7,b,SVO,2,na,279
21,7,b,SVO,3,adv2,278
21,7,b,SVO,4,v,272
21,7,b,SVO,5,d1,270
21,7,b,SVO,6,np,289
21,7,b,SVO,7,-,259
21,7,b,SVO,?,1,2578
21,16,a,TSV,0,d1,572
21,16,a,TSV,1,np,388
21,16,a,TSV,2,adv1,350
21,16,a,TSV,3,d2,342
21,16,a,TSV,4,na,357
21,16,a,TSV,5,adv2,361
21,16,a,TSV,6,v,370
21,16,a,TSV,7,-,363
21,16,a,TSV,8,-,404
21,16,a,TSV,?,1,1742
21,12,a,TSV,0,d1,367
21,12,a,TSV,1,np,356
21,12,a,TSV,2,adv1,342
21,12,a,TSV,3,d2,469
21,12,a,TSV,4,na,799
21,12,a,TSV,5,adv2,353
21,12,a,TSV,6,v,291
21,12,a,TSV,7,-,280
21,12,a,TSV,8,-,274
21,12,a,TSV,?,1,1068
21,2,a,TSV,0,d1,532
21,2,a,TSV,1,np,538
21,2,a,TSV,2,adv1,508
21,2,a,TSV,3,d2,506
21,2,a,TSV,4,na,494
21,2,a,TSV,5,adv2,343
21,2,a,TSV,6,v,364
21,2,a,TSV,7,-,342
21,2,a,TSV,8,-,407
21,2,a,TSV,?,1,1687
21,11,b,SVO,0,adv1,367
21,11,b,SVO,1,d2,365
21,11,b,SVO,2,na,368
21,11,b,SVO,3,adv2,348
21,11,b,SVO,4,v,340
21,11,b,SVO,5,d1,333
21,11,b,SVO,6,np,342
21,11,b,SVO,7,-,318
21,11,b,SVO,8,-,357
21,11,b,SVO,?,1,1218
21,15,b,SVO,0,adv1,340
21,15,b,SVO,1,d2,327
21,15,b,SVO,2,na,301
21,15,b,SVO,3,adv2,393
21,15,b,SVO,4,v,445
21,15,b,SVO,5,d1,302
21,15,b,SVO,6,np,297
21,15,b,SVO,7,-,293
21,15,b,SVO,8,-,275
21,15,b,SVO,9,-,308
21,15,b,SVO,?,1,1298
21,8,a,TSV,0,d1,351
21,8,a,TSV,1,np,314
21,8,a,TSV,2,adv1,278
21,8,a,TSV,3,d2,289
21,8,a,TSV,4,na,287
21,8,a,TSV,5,adv2,270
21,8,a,TSV,6,v,276
21,8,a,TSV,7,-,268
21,8,a,TSV,8,-,247
21,8,a,TSV,9,-,294
21,8,a,TSV,?,1,1381
21,5,b,SVO,0,adv1,587
21,5,b,SVO,1,d2,361
21,5,b,SVO,2,na,567
21,5,b,SVO,3,adv2,397
21,5,b,SVO,4,v,494
21,5,b,SVO,5,d1,388
21,5,b,SVO,6,np,335
21,5,b,SVO,7,-,441
21,5,b,SVO,8,-,373
21,5,b,SVO,9,-,372
21,5,b,SVO,?,1,730
21,1,b,SVO,0,adv1,287
21,1,b,SVO,1,d2,274
21,1,b,SVO,2,na,251
21,1,b,SVO,3,adv2,250
21,1,b,SVO,4,v,239
21,1,b,SVO,5,d1,223
21,1,b,SVO,6,np,287
21,1,b,SVO,7,-,300
21,1,b,SVO,8,-,496
21,1,b,SVO,?,0,1156
22,2,a,TSV,0,d1,424
22,2,a,TSV,1,np,289
22,2,a,TSV,2,adv1,289
22,2,a,TSV,3,d2,245
22,2,a,TSV,4,na,257
22,2,a,TSV,5,adv2,274
22,2,a,TSV,6,v,257
22,2,a,TSV,7,-,251
22,2,a,TSV,8,-,251
22,2,a,TSV,?,1,1303
22,5,b,SVO,0,adv1,498
22,5,b,SVO,1,d2,395
22,5,b,SVO,2,na,295
22,5,b,SVO,3,adv2,403
22,5,b,SVO,4,v,428
22,5,b,SVO,5,d1,282
22,5,b,SVO,6,np,363
22,5,b,SVO,7,-,401
22,5,b,SVO,8,-,428
22,5,b,SVO,9,-,584
22,5,b,SVO,?,1,1612
22,16,a,TSV,0,d1,467
22,16,a,TSV,1,np,414
22,16,a,TSV,2,adv1,775
22,16,a,TSV,3,d2,692
22,16,a,TSV,4,na,433
22,16,a,TSV,5,adv2,521
22,16,a,TSV,6,v,496
22,16,a,TSV,7,-,500
22,16,a,TSV,8,-,306
22,16,a,TSV,?,1,1494
22,4,a,TSV,0,d1,534
22,4,a,TSV,1,np,367
22,4,a,TSV,2,adv1,336
22,4,a,TSV,3,d2,373
22,4,a,TSV,4,na,338
22,4,a,TSV,5,adv2,342
22,4,a,TSV,6,v,348
22,4,a,TSV,7,-,318
22,4,a,TSV,8,-,524
22,4,a,TSV,?,1,878
22,6,a,TSV,0,d1,429
22,6,a,TSV,1,np,508
22,6,a,TSV,2,adv1,337
22,6,a,TSV,3,d2,407
22,6,a,TSV,4,na,439
22,6,a,TSV,5,adv2,350
22,6,a,TSV,6,v,380
22,6,a,TSV,7,-,376
22,6,a,TSV,8,-,272
22,6,a,TSV,?,1,1058
22,7,b,SVO,0,adv1,333
22,7,b,SVO,1,d2,314
22,7,b,SVO,2,na,300
22,7,b,SVO,3,adv2,289
22,7,b,SVO,4,v,314
22,7,b,SVO,5,d1,333
22,7,b,SVO,6,np,292
22,7,b,SVO,7,-,401
22,7,b,SVO,?,1,5260
22,9,b,SVO,0,adv1,337
22,9,b,SVO,1,d2,348
22,9,b,SVO,2,na,323
22,9,b,SVO,3,adv2,325
22,9,b,SVO,4,v,433
22,9,b,SVO,5,d1,342
22,9,b,SVO,6,np,436
22,9,b,SVO,7,-,273
22,9,b,SVO,8,-,348
22,9,b,SVO,?,1,1429
22,13,b,SVO,0,adv1,410
22,13,b,SVO,1,d2,352
22,13,b,SVO,2,na,295
22,13,b,SVO,3,adv2,323
22,13,b,SVO,4,v,304
22,13,b,SVO,5,d1,289
22,13,b,SVO,6,np,289
22,13,b,SVO,7,-,289
22,13,b,SVO,8,-,511
22,13,b,SVO,?,1,732
22,3,b,SVO,0,adv1,329
22,3,b,SVO,1,d2,292
22,3,b,SVO,2,na,257
22,3,b,SVO,3,adv2,394
22,3,b,SVO,4,v,433
22,3,b,SVO,5,d1,367
22,3,b,SVO,6,np,320
22,3,b,SVO,7,-,401
22,3,b,SVO,8,-,570
22,3,b,SVO,9,-,301
22,3,b,SVO,?,1,879
22,14,a,TSV,0,d1,363
22,14,a,TSV,1,np,301
22,14,a,TSV,2,adv1,319
22,14,a,TSV,3,d2,308
22,14,a,TSV,4,na,289
22,14,a,TSV,5,adv2,236
22,14,a,TSV,6,v,210
22,14,a,TSV,7,-,222
22,14,a,TSV,8,-,375
22,14,a,TSV,9,-,253
22,14,a,TSV,?,1,1240
22,11,b,SVO,0,adv1,350
22,11,b,SVO,1,d2,305
22,11,b,SVO,2,na,317
22,11,b,SVO,3,adv2,307
22,11,b,SVO,4,v,327
22,11,b,SVO,5,d1,251
22,11,b,SVO,6,np,246
22,11,b,SVO,7,-,306
22,11,b,SVO,8,-,287
22,11,b,SVO,?,1,1001
22,10,a,TSV,0,d1,285
22,10,a,TSV,1,np,259
22,10,a,TSV,2,adv1,217
22,10,a,TSV,3,d2,346
22,10,a,TSV,4,na,227
22,10,a,TSV,5,adv2,188
22,10,a,TSV,6,v,200
22,10,a,TSV,7,-,228
22,10,a,TSV,8,-,383
22,10,a,TSV,?,1,726
22,12,a,TSV,0,d1,217
22,12,a,TSV,1,np,232
22,12,a,TSV,2,adv1,249
22,12,a,TSV,3,d2,250
22,12,a,TSV,4,na,234
22,12,a,TSV,5,adv2,323
22,12,a,TSV,6,v,247
22,12,a,TSV,7,-,228
22,12,a,TSV,8,-,201
22,12,a,TSV,?,1,743
22,8,a,TSV,0,d1,204
22,8,a,TSV,1,np,230
22,8,a,TSV,2,adv1,190
22,8,a,TSV,3,d2,249
22,8,a,TSV,4,na,240
22,8,a,TSV,5,adv2,197
22,8,a,TSV,6,v,169
22,8,a,TSV,7,-,130
22,8,a,TSV,8,-,159
22,8,a,TSV,9,-,173
22,8,a,TSV,?,1,1173
22,15,b,SVO,0,adv1,358
22,15,b,SVO,1,d2,266
22,15,b,SVO,2,na,308
22,15,b,SVO,3,adv2,267
22,15,b,SVO,4,v,251
22,15,b,SVO,5,d1,327
22,15,b,SVO,6,np,289
22,15,b,SVO,7,-,338
22,15,b,SVO,8,-,322
22,15,b,SVO,9,-,249
22,15,b,SVO,?,1,796
22,1,b,SVO,0,adv1,429
22,1,b,SVO,1,d2,417
22,1,b,SVO,2,na,466
22,1,b,SVO,3,adv2,244
22,1,b,SVO,4,v,213
22,1,b,SVO,5,d1,280
22,1,b,SVO,6,np,253
22,1,b,SVO,7,-,304
22,1,b,SVO,8,-,244
22,1,b,SVO,?,0,631
23,15,b,SVO,0,adv1,500
23,15,b,SVO,1,d2,731
23,15,b,SVO,2,na,713
23,15,b,SVO,3,adv2,656
23,15,b,SVO,4,v,594
23,15,b,SVO,5,d1,491
23,15,b,SVO,6,np,435
23,15,b,SVO,7,-,496
23,15,b,SVO,8,-,431
23,15,b,SVO,9,-,1210
23,15,b,SVO,?,1,2048
23,2,a,TSV,0,d1,752
23,2,a,TSV,1,np,776
23,2,a,TSV,2,adv1,855
23,2,a,TSV,3,d2,481
23,2,a,TSV,4,na,401
23,2,a,TSV,5,adv2,389
23,2,a,TSV,6,v,420
23,2,a,TSV,7,-,477
23,2,a,TSV,8,-,720
23,2,a,TSV,?,1,3330
23,5,b,SVO,0,adv1,439
23,5,b,SVO,1,d2,350
23,5,b,SVO,2,na,371
23,5,b,SVO,3,adv2,366
23,5,b,SVO,4,v,402
23,5,b,SVO,5,d1,397
23,5,b,SVO,6,np,439
23,5,b,SVO,7,-,384
23,5,b,SVO,8,-,359
23,5,b,SVO,9,-,390
23,5,b,SVO,?,1,1280
23,8,a,TSV,0,d1,511
23,8,a,TSV,1,np,551
23,8,a,TSV,2,adv1,445
23,8,a,TSV,3,d2,393
23,8,a,TSV,4,na,344
23,8,a,TSV,5,adv2,308
23,8,a,TSV,6,v,391
23,8,a,TSV,7,-,318
23,8,a,TSV,8,-,319
23,8,a,TSV,9,-,435
23,8,a,TSV,?,1,2308
23,1,b,SVO,0,adv1,434
23,1,b,SVO,1,d2,384
23,1,b,SVO,2,na,706
23,1,b,SVO,3,adv2,386
23,1,b,SVO,4,v,405
23,1,b,SVO,5,d1,361
23,1,b,SVO,6,np,396
23,1,b,SVO,7,-,370
23,1,b,SVO,8,-,470
23,1,b,SVO,?,0,1297
23,14,a,TSV,0,d1,473
23,14,a,TSV,1,np,397
23,14,a,TSV,2,adv1,348
23,14,a,TSV,3,d2,339
23,14,a,TSV,4,na,374
23,14,a,TSV,5,adv2,316
23,14,a,TSV,6,v,340
23,14,a,TSV,7,-,392
23,14,a,TSV,8,-,348
23,14,a,TSV,9,-,518
23,14,a,TSV,?,1,1116
23,13,b,SVO,0,adv1,361
23,13,b,SVO,1,d2,378
23,13,b,SVO,2,na,411
23,13,b,SVO,3,adv2,396
23,13,b,SVO,4,v,498
23,13,b,SVO,5,d1,427
23,13,b,SVO,6,np,512
23,13,b,SVO,7,-,534
23,13,b,SVO,8,-,534
23,13,b,SVO,?,1,2032
23,12,a,TSV,0,d1,367
23,12,a,TSV,1,np,551
23,12,a,TSV,2,adv1,468
23,12,a,TSV,3,d2,445
23,12,a,TSV,4,na,395
23,12,a,TSV,5,adv2,377
23,12,a,TSV,6,v,357
23,12,a,TSV,7,-,350
23,12,a,TSV,8,-,414
23,12,a,TSV,?,1,1577
23,11,b,SVO,0,adv1,439
23,11,b,SVO,1,d2,363
23,11,b,SVO,2,na,382
23,11,b,SVO,3,adv2,443
23,11,b,SVO,4,v,397
23,11,b,SVO,5,d1,479
23,11,b,SVO,6,np,387
23,11,b,SVO,7,-,295
23,11,b,SVO,8,-,561
23,11,b,SVO,?,1,862
23,6,a,TSV,0,d1,399
23,6,a,TSV,1,np,320
23,6,a,TSV,2,adv1,327
23,6,a,TSV,3,d2,357
23,6,a,TSV,4,na,340
23,6,a,TSV,5,adv2,332
23,6,a,TSV,6,v,289
23,6,a,TSV,7,-,327
23,6,a,TSV,8,-,318
23,6,a,TSV,?,1,1415
23,3,b,SVO,0,adv1,412
23,3,b,SVO,1,d2,322
23,3,b,SVO,2,na,461
23,3,b,SVO,3,adv2,332
23,3,b,SVO,4,v,385
23,3,b,SVO,5,d1,346
23,3,b,SVO,6,np,342
23,3,b,SVO,7,-,490
23,3,b,SVO,8,-,310
23,3,b,SVO,9,-,458
23,3,b,SVO,?,1,1155
23,16,a,TSV,0,d1,492
23,16,a,TSV,1,np,386
23,16,a,TSV,2,adv1,464
23,16,a,TSV,3,d2,405
23,16,a,TSV,4,na,462
23,16,a,TSV,5,adv2,388
23,16,a,TSV,6,v,418
23,16,a,TSV,7,-,363
23,16,a,TSV,8,-,613
23,16,a,TSV,?,1,1062
23,4,a,TSV,0,d1,350
23,4,a,TSV,1,np,320
23,4,a,TSV,2,adv1,427
23,4,a,TSV,3,d2,400
23,4,a,TSV,4,na,361
23,4,a,TSV,5,adv2,608
23,4,a,TSV,6,v,475
23,4,a,TSV,7,-,341
23,4,a,TSV,8,-,452
23,4,a,TSV,?,1,1074
23,7,b,SVO,0,adv1,336
23,7,b,SVO,1,d2,335
23,7,b,SVO,2,na,270
23,7,b,SVO,3,adv2,272
23,7,b,SVO,4,v,300
23,7,b,SVO,5,d1,249
23,7,b,SVO,6,np,285
23,7,b,SVO,7,-,278
23,7,b,SVO,?,1,3151
23,9,b,SVO,0,adv1,305
23,9,b,SVO,1,d2,306
23,9,b,SVO,2,na,355
23,9,b,SVO,3,adv2,405
23,9,b,SVO,4,v,352
23,9,b,SVO,5,d1,378
23,9,b,SVO,6,np,312
23,9,b,SVO,7,-,298
23,9,b,SVO,8,-,464
23,9,b,SVO,?,1,1263
23,10,a,TSV,0,d1,393
23,10,a,TSV,1,np,343
23,10,a,TSV,2,adv1,359
23,10,a,TSV,3,d2,325
23,10,a,TSV,4,na,373
23,10,a,TSV,5,adv2,334
23,10,a,TSV,6,v,356
23,10,a,TSV,7,-,368
23,10,a,TSV,8,-,424
23,10,a,TSV,?,1,1001
24,11,b,SVO,0,adv1,389
24,11,b,SVO,1,d2,262
24,11,b,SVO,2,na,334
24,11,b,SVO,3,adv2,276
24,11,b,SVO,4,v,228
24,11,b,SVO,5,d1,274
24,11,b,SVO,6,np,260
24,11,b,SVO,7,-,257
24,11,b,SVO,8,-,340
24,11,b,SVO,?,1,732
24,9,b,SVO,0,adv1,680
24,9,b,SVO,1,d2,581
24,9,b,SVO,2,na,652
24,9,b,SVO,3,adv2,509
24,9,b,SVO,4,v,537
24,9,b,SVO,5,d1,498
24,9,b,SVO,6,np,695
24,9,b,SVO,7,-,532
24,9,b,SVO,8,-,512
24,9,b,SVO,?,1,1091
24,14,a,TSV,0,d1,325
24,14,a,TSV,1,np,452
24,14,a,TSV,2,adv1,359
24,14,a,TSV,3,d2,414
24,14,a,TSV,4,na,779
24,14,a,TSV,5,adv2,449
24,14,a,TSV,6,v,336
24,14,a,TSV,7,-,285
24,14,a,TSV,8,-,365
24,14,a,TSV,9,-,333
24,14,a,TSV,?,1,1599
24,6,a,TSV,0,d1,304
24,6,a,TSV,1,np,270
24,6,a,TSV,2,adv1,343
24,6,a,TSV,3,d2,283
24,6,a,TSV,4,na,279
24,6,a,TSV,5,adv2,299
24,6,a,TSV,6,v,272
24,6,a,TSV,7,-,263
24,6,a,TSV,8,-,276
24,6,a,TSV,?,1,805
24,5,b,SVO,0,adv1,257
24,5,b,SVO,1,d2,258
24,5,b,SVO,2,na,295
24,5,b,SVO,3,adv2,416
24,5,b,SVO,4,v,320
24,5,b,SVO,5,d1,327
24,5,b,SVO,6,np,336
24,5,b,SVO,7,-,384
24,5,b,SVO,8,-,253
24,5,b,SVO,9,-,228
24,5,b,SVO,?,1,1479
24,7,b,SVO,0,adv1,247
24,7,b,SVO,1,d2,221
24,7,b,SVO,2,na,224
24,7,b,SVO,3,adv2,308
24,7,b,SVO,4,v,202
24,7,b,SVO,5,d1,251
24,7,b,SVO,6,np,308
24,7,b,SVO,7,-,230
24,7,b,SVO,?,0,734
24,8,a,TSV,0,d1,515
24,8,a,TSV,1,np,910
24,8,a,TSV,2,adv1,932
24,8,a,TSV,3,d2,670
24,8,a,TSV,4,na,543
24,8,a,TSV,5,adv2,323
24,8,a,TSV,6,v,350
24,8,a,TSV,7,-,350
24,8,a,TSV,8,-,442
24,8,a,TSV,9,-,439
24,8,a,TSV,?,1,953
24,15,b,SVO,0,adv1,310
24,15,b,SVO,1,d2,543
24,15,b,SVO,2,na,403
24,15,b,SVO,3,adv2,600
24,15,b,SVO,4,v,414
24,15,b,SVO,5,d1,261
24,15,b,SVO,6,np,219
24,15,b,SVO,7,-,251
24,15,b,SVO,8,-,247
24,15,b,SVO,9,-,239
24,15,b,SVO,?,1,1021
24,1,b,SVO,0,adv1,692
24,1,b,SVO,1,d2,621
24,1,b,SVO,2,na,572
24,1,b,SVO,3,adv2,466
24,1,b,SVO,4,v,313
24,1,b,SVO,5,d1,259
24,1,b,SVO,6,np,177
24,1,b,SVO,7,-,270
24,1,b,SVO,8,-,266
24,1,b,SVO,?,0,814
24,10,a,TSV,0,d1,251
24,10,a,TSV,1,np,335
24,10,a,TSV,2,adv1,497
24,10,a,TSV,3,d2,208
24,10,a,TSV,4,na,246
24,10,a,TSV,5,adv2,325
24,10,a,TSV,6,v,192
24,10,a,TSV,7,-,224
24,10,a,TSV,8,-,295
24,10,a,TSV,?,1,1191
24,16,a,TSV,0,d1,173
24,16,a,TSV,1,np,274
24,16,a,TSV,2,adv1,439
24,16,a,TSV,3,d2,230
24,16,a,TSV,4,na,200
24,16,a,TSV,5,adv2,409
24,16,a,TSV,6,v,198
24,16,a,TSV,7,-,197
24,16,a,TSV,8,-,331
24,16,a,TSV,?,1,1076
24,2,a,TSV,0,d1,409
24,2,a,TSV,1,np,373
24,2,a,TSV,2,adv1,369
24,2,a,TSV,3,d2,454
24,2,a,TSV,4,na,294
24,2,a,TSV,5,adv2,329
24,2,a,TSV,6,v,358
24,2,a,TSV,7,-,418
24,2,a,TSV,8,-,308
24,2,a,TSV,?,1,904
24,13,b,SVO,0,adv1,350
24,13,b,SVO,1,d2,181
24,13,b,SVO,2,na,399
24,13,b,SVO,3,adv2,242
24,13,b,SVO,4,v,363
24,13,b,SVO,5,d1,181
24,13,b,SVO,6,np,311
24,13,b,SVO,7,-,227
24,13,b,SVO,8,-,302
24,13,b,SVO,?,1,756
24,3,b,SVO,0,adv1,260
24,3,b,SVO,1,d2,350
24,3,b,SVO,2,na,205
24,3,b,SVO,3,adv2,411
24,3,b,SVO,4,v,283
24,3,b,SVO,5,d1,283
24,3,b,SVO,6,np,215
24,3,b,SVO,7,-,253
24,3,b,SVO,8,-,305
24,3,b,SVO,9,-,172
24,3,b,SVO,?,1,914
24,12,a,TSV,0,d1,606
24,12,a,TSV,1,np,494
24,12,a,TSV,2,adv1,481
24,12,a,TSV,3,d2,1651
24,12,a,TSV,4,na,306
24,12,a,TSV,5,adv2,343
24,12,a,TSV,6,v,173
24,12,a,TSV,7,-,241
24,12,a,TSV,8,-,195
24,12,a,TSV,?,1,898
24,4,a,TSV,0,d1,393
24,4,a,TSV,1,np,614
24,4,a,TSV,2,adv1,507
24,4,a,TSV,3,d2,308
24,4,a,TSV,4,na,793
24,4,a,TSV,5,adv2,365
24,4,a,TSV,6,v,365
24,4,a,TSV,7,-,321
24,4,a,TSV,8,-,709
24,4,a,TSV,?,1,651
25,6,a,TSV,0,d1,434
25,6,a,TSV,1,np,590
25,6,a,TSV,2,adv1,643
25,6,a,TSV,3,d2,592
25,6,a,TSV,4,na,712
25,6,a,TSV,5,adv2,573
25,6,a,TSV,6,v,662
25,6,a,TSV,7,-,691
25,6,a,TSV,8,-,754
25,6,a,TSV,?,1,1176
25,4,a,TSV,0,d1,605
25,4,a,TSV,1,np,600
25,4,a,TSV,2,adv1,628
25,4,a,TSV,3,d2,746
25,4,a,TSV,4,na,619
25,4,a,TSV,5,adv2,664
25,4,a,TSV,6,v,693
25,4,a,TSV,7,-,693
25,4,a,TSV,8,-,709
25,4,a,TSV,?,1,1332
25,11,b,SVO,0,adv1,596
25,11,b,SVO,1,d2,663
25,11,b,SVO,2,na,637
25,11,b,SVO,3,adv2,684
25,11,b,SVO,4,v,588
25,11,b,SVO,5,d1,532
25,11,b,SVO,6,np,510
25,11,b,SVO,7,-,446
25,11,b,SVO,8,-,552
25,11,b,SVO,?,1,1022
25,5,b,SVO,0,adv1,694
25,5,b,SVO,1,d2,670
25,5,b,SVO,2,na,950
25,5,b,SVO,3,adv2,1047
25,5,b,SVO,4,v,675
25,5,b,SVO,5,d1,482
25,5,b,SVO,6,np,486
25,5,b,SVO,7,-,448
25,5,b,SVO,8,-,367
25,5,b,SVO,9,-,398
25,5,b,SVO,?,1,1315
25,10,a,TSV,0,d1,506
25,10,a,TSV,1,np,567
25,10,a,TSV,2,adv1,417
25,10,a,TSV,3,d2,726
25,10,a,TSV,4,na,466
25,10,a,TSV,5,adv2,465
25,10,a,TSV,6,v,390
25,10,a,TSV,7,-,499
25,10,a,TSV,8,-,445
25,10,a,TSV,?,1,1612
25,8,a,TSV,0,d1,644
25,8,a,TSV,1,np,472
25,8,a,TSV,2,adv1,483
25,8,a,TSV,3,d2,433
25,8,a,TSV,4,na,570
25,8,a,TSV,5,adv2,407
25,8,a,TSV,6,v,552
25,8,a,TSV,7,-,556
25,8,a,TSV,8,-,504
25,8,a,TSV,9,-,608
25,8,a,TSV,?,1,847
25,7,b,SVO,0,adv1,442
25,7,b,SVO,1,d2,518
25,7,b,SVO,2,na,489
25,7,b,SVO,3,adv2,594
25,7,b,SVO,4,v,623
25,7,b,SVO,5,d1,463
25,7,b,SVO,6,np,746
25,7,b,SVO,7,-,849
25,7,b,SVO,?,1,3007
25,16,a,TSV,0,d1,465
25,16,a,TSV,1,np,735
25,16,a,TSV,2,adv1,541
25,16,a,TSV,3,d2,459
25,16,a,TSV,4,na,459
25,16,a,TSV,5,adv2,349
25,16,a,TSV,6,v,419
25,16,a,TSV,7,-,379
25,16,a,TSV,8,-,415
25,16,a,TSV,?,1,1154
25,9,b,SVO,0,adv1,390
25,9,b,SVO,1,d2,427
25,9,b,SVO,2,na,436
25,9,b,SVO,3,adv2,444
25,9,b,SVO,4,v,451
25,9,b,SVO,5,d1,387
25,9,b,SVO,6,np,539
25,9,b,SVO,7,-,436
25,9,b,SVO,8,-,672
25,9,b,SVO,?,1,879
25,3,b,SVO,0,adv1,392
25,3,b,SVO,1,d2,440
25,3,b,SVO,2,na,464
25,3,b,SVO,3,adv2,434
25,3,b,SVO,4,v,421
25,3,b,SVO,5,d1,412
25,3,b,SVO,6,np,436
25,3,b,SVO,7,-,432
25,3,b,SVO,8,-,416
25,3,b,SVO,9,-,512
25,3,b,SVO,?,1,891
25,13,b,SVO,0,adv1,476
25,13,b,SVO,1,d2,474
25,13,b,SVO,2,na,463
25,13,b,SVO,3,adv2,409
25,13,b,SVO,4,v,466
25,13,b,SVO,5,d1,575
25,13,b,SVO,6,np,424
25,13,b,SVO,7,-,391
25,13,b,SVO,8,-,645
25,13,b,SVO,?,1,874
25,14,a,TSV,0,d1,383
25,14,a,TSV,1,np,459
25,14,a,TSV,2,adv1,456
25,14,a,TSV,3,d2,374
25,14,a,TSV,4,na,442
25,14,a,TSV,5,adv2,548
25,14,a,TSV,6,v,354
25,14,a,TSV,7,-,484
25,14,a,TSV,8,-,424
25,14,a,TSV,9,-,613
25,14,a,TSV,?,1,1896
25,12,a,TSV,0,d1,523
25,12,a,TSV,1,np,501
25,12,a,TSV,2,adv1,484
25,12,a,TSV,3,d2,509
25,12,a,TSV,4,na,488
25,12,a,TSV,5,adv2,471
25,12,a,TSV,6,v,406
25,12,a,TSV,7,-,456
25,12,a,TSV,8,-,410
25,12,a,TSV,?,1,918
25,1,b,SVO,0,adv1,447
25,1,b,SVO,1,d2,490
25,1,b,SVO,2,na,488
25,1,b,SVO,3,adv2,424
25,1,b,SVO,4,v,564
25,1,b,SVO,5,d1,537
25,1,b,SVO,6,np,529
25,1,b,SVO,7,-,543
25,1,b,SVO,8,-,658
25,1,b,SVO,?,0,684
25,15,b,SVO,0,adv1,407
25,15,b,SVO,1,d2,421
25,15,b,SVO,2,na,535
25,15,b,SVO,3,adv2,451
25,15,b,SVO,4,v,497
25,15,b,SVO,5,d1,421
25,15,b,SVO,6,np,400
25,15,b,SVO,7,-,347
25,15,b,SVO,8,-,379
25,15,b,SVO,9,-,409
25,15,b,SVO,?,1,780
25,2,a,TSV,0,d1,488
25,2,a,TSV,1,np,501
25,2,a,TSV,2,adv1,458
25,2,a,TSV,3,d2,522
25,2,a,TSV,4,na,431
25,2,a,TSV,5,adv2,520
25,2,a,TSV,6,v,501
25,2,a,TSV,7,-,439
25,2,a,TSV,8,-,525
25,2,a,TSV,?,1,607
26,15,b,SVO,0,adv1,408
26,15,b,SVO,1,d2,942
26,15,b,SVO,2,na,1198
26,15,b,SVO,3,adv2,769
26,15,b,SVO,4,v,570
26,15,b,SVO,5,d1,373
26,15,b,SVO,6,np,442
26,15,b,SVO,7,-,897
26,15,b,SVO,8,-,400
26,15,b,SVO,9,-,1670
26,15,b,SVO,?,1,1308
26,16,a,TSV,0,d1,482
26,16,a,TSV,1,np,608
26,16,a,TSV,2,adv1,536
26,16,a,TSV,3,d2,632
26,16,a,TSV,4,na,1137
26,16,a,TSV,5,adv2,366
26,16,a,TSV,6,v,396
26,16,a,TSV,7,-,387
26,16,a,TSV,8,-,562
26,16,a,TSV,?,1,1350
26,2,a,TSV,0,d1,446
26,2,a,TSV,1,np,465
26,2,a,TSV,2,adv1,427
26,2,a,TSV,3,d2,514
26,2,a,TSV,4,na,545
26,2,a,TSV,5,adv2,425
26,2,a,TSV,6,v,404
26,2,a,TSV,7,-,733
26,2,a,TSV,8,-,655
26,2,a,TSV,?,1,1623
26,5,b,SVO,0,adv1,440
26,5,b,SVO,1,d2,576
26,5,b,SVO,2,na,569
26,5,b,SVO,3,adv2,503
26,5,b,SVO,4,v,827
26,5,b,SVO,5,d1,530
26,5,b,SVO,6,np,488
26,5,b,SVO,7,-,451
26,5,b,SVO,8,-,414
26,5,b,SVO,9,-,448
26,5,b,SVO,?,1,2018
26,10,a,TSV,0,d1,390
26,10,a,TSV,1,np,503
26,10,a,TSV,2,adv1,361
26,10,a,TSV,3,d2,372
26,10,a,TSV,4,na,477
26,10,a,TSV,5,adv2,423
26,10,a,TSV,6,v,358
26,10,a,TSV,7,-,543
26,10,a,TSV,8,-,603
26,10,a,TSV,?,1,1894
26,7,b,SVO,0,adv1,356
26,7,b,SVO,1,d2,317
26,7,b,SVO,2,na,371
26,7,b,SVO,3,adv2,368
26,7,b,SVO,4,v,396
26,7,b,SVO,5,d1,486
26,7,b,SVO,6,np,351
26,7,b,SVO,7,-,2144
26,7,b,SVO,?,1,2522
26,8,a,TSV,0,d1,318
26,8,a,TSV,1,np,326
26,8,a,TSV,2,adv1,1000
26,8,a,TSV,3,d2,470
26,8,a,TSV,4,na,456
26,8,a,TSV,5,adv2,405
26,8,a,TSV,6,v,448
26,8,a,TSV,7,-,333
26,8,a,TSV,8,-,246
26,8,a,TSV,9,-,588
26,8,a,TSV,?,1,1210
26,9,b,SVO,0,adv1,321
26,9,b,SVO,1,d2,299
26,9,b,SVO,2,na,297
26,9,b,SVO,3,adv2,288
26,9,b,SVO,4,v,365
26,9,b,SVO,5,d1,387
26,9,b,SVO,6,np,324
26,9,b,SVO,7,-,362
26,9,b,SVO,8,-,487
26,9,b,SVO,?,1,1825
26,13,b,SVO,0,adv1,360
26,13,b,SVO,1,d2,267
26,13,b,SVO,2,na,702
