subj,item,condition,constituent,position,word,Q,RT
6,15,d,DP,21,___,-,434
6,15,d,,?,N,1,1258
6,19,d,comma,11,_,-,458
6,19,d,RC-V1,12,__,-,444
6,19,d,RC-V2,13,__,-,558
6,19,d,DE,14,_,-,643
6,19,d,HN,15,_,-,514
6,19,d,ADV,16,__,-,400
6,19,d,quantifier,17,_,-,389
6,19,d,Main-V1,18,__,-,326
6,19,d,Main-V2,19,__,-,369
6,19,d,DCL,20,__,-,351
6,19,d,DP,21,___,-,395
6,19,d,,?,N,1,1298
6,23,d,comma,11,_,-,284
6,23,d,RC-V1,12,__,-,634
6,23,d,RC-V2,13,__,-,697
6,23,d,DE,14,_,-,389
6,23,d,HN,15,_,-,305
6,23,d,ADV,16,__,-,250
6,23,d,quantifier,17,_,-,265
6,23,d,Main-V1,18,__,-,245
6,23,d,Main-V2,19,__,-,270
6,23,d,DCL,20,__,-,325
6,23,d,DP,21,___,-,475
6,23,d,,?,N,1,1143
7,2,d,comma,11,_,-,429
7,2,d,RC-V1,12,__,-,358
7,2,d,RC-V2,13,__,-,343
7,2,d,DE,14,_,-,362
7,2,d,HN,15,_,-,280
7,2,d,ADV,16,__,-,360
7,2,d,quantifier,17,_,-,284
7,2,d,Main-V1,18,__,-,321
7,2,d,Main-V2,19,__,-,404
7,2,d,DCL,20,__,-,404
7,2,d,DP,21,___,-,709
7,2,d,,?,Y,1,1328
7,6,d,comma,11,_,-,414
7,6,d,RC-V1,12,__,-,435
7,6,d,RC-V2,13,__,-,258
7,6,d,DE,14,_,-,264
7,6,d,HN,15,_,-,295
7,6,d,ADV,16,__,-,290
7,6,d,quantifier,17,_,-,280
7,6,d,Main-V1,18,__,-,300
7,6,d,Main-V2,19,__,-,270
7,6,d,DCL,20,__,-,305
7,6,d,DP,21,___,-,350
7,6,d,,?,Y,1,1442
7,10,d,comma,11,_,-,423
7,10,d,RC-V1,12,__,-,349
7,10,d,RC-V2,13,__,-,374
7,10,d,DE,14,_,-,390
7,10,d,HN,15,_,-,339
7,10,d,ADV,16,__,-,294
7,10,d,quantifier,17,_,-,524
7,10,d,Main-V1,18,__,-,305
7,10,d,Main-V2,19,__,-,444
7,10,d,DCL,20,__,-,341
7,10,d,DP,21,___,-,1146
7,10,d,,?,N,1,1581
7,14,d,comma,11,_,-,154
7,14,d,RC-V1,12,__,-,269
7,14,d,RC-V2,13,__,-,468
7,14,d,DE,14,_,-,299
7,14,d,HN,15,_,-,225
7,14,d,ADV,16,__,-,235
7,14,d,quantifier,17,_,-,235
7,14,d,Main-V1,18,__,-,255
7,14,d,Main-V2,19,__,-,225
7,14,d,DCL,20,__,-,260
7,14,d,DP,21,___,-,415
7,14,d,,?,N,0,4720
7,18,d,comma,11,_,-,270
7,18,d,RC-V1,12,__,-,274
7,18,d,RC-V2,13,__,-,244
7,18,d,DE,14,_,-,259
7,18,d,HN,15,_,-,270
7,18,d,ADV,16,__,-,240
7,18,d,quantifier,17,_,-,225
7,18,d,Main-V1,18,__,-,226
7,18,d,Main-V2,19,__,-,235
7,18,d,DCL,20,__,-,266
7,18,d,DP,21,___,-,703
7,18,d,,?,Y,1,2124
7,22,d,comma,11,_,-,235
7,22,d,RC-V1,12,__,-,289
7,22,d,RC-V2,13,__,-,294
7,22,d,DE,14,_,-,324
7,22,d,HN,15,_,-,299
7,22,d,ADV,16,__,-,269
7,22,d,quantifier,17,_,-,266
7,22,d,Main-V1,18,__,-,284
7,22,d,Main-V2,19,__,-,265
7,22,d,DCL,20,__,-,339
7,22,d,DP,21,___,-,1674
7,22,d,,?,N,1,2682
8,1,d,comma,11,_,-,274
8,1,d,RC-V1,12,__,-,439
8,1,d,RC-V2,13,__,-,562
8,1,d,DE,14,_,-,566
8,1,d,HN,15,_,-,459
8,1,d,ADV,16,__,-,479
8,1,d,quantifier,17,_,-,484
8,1,d,Main-V1,18,__,-,424
8,1,d,Main-V2,19,__,-,370
8,1,d,DCL,20,__,-,430
8,1,d,DP,21,___,-,395
8,1,d,,?,Y,1,2438
8,5,d,comma,11,_,-,299
8,5,d,RC-V1,12,__,-,334
8,5,d,RC-V2,13,__,-,597
8,5,d,DE,14,_,-,347
8,5,d,HN,15,_,-,304
8,5,d,ADV,16,__,-,285
8,5,d,quantifier,17,_,-,323
8,5,d,Main-V1,18,__,-,285
8,5,d,Main-V2,19,__,-,300
8,5,d,DCL,20,__,-,358
8,5,d,DP,21,___,-,334
8,5,d,,?,Y,1,2706
8,9,d,comma,11,_,-,394
8,9,d,RC-V1,12,__,-,383
8,9,d,RC-V2,13,__,-,389
8,9,d,DE,14,_,-,429
8,9,d,HN,15,_,-,389
8,9,d,ADV,16,__,-,504
8,9,d,quantifier,17,_,-,430
8,9,d,Main-V1,18,__,-,439
8,9,d,Main-V2,19,__,-,419
8,9,d,DCL,20,__,-,430
8,9,d,DP,21,___,-,665
8,9,d,,?,Y,1,2671
8,13,d,comma,11,_,-,424
8,13,d,RC-V1,12,__,-,563
8,13,d,RC-V2,13,__,-,384
8,13,d,DE,14,_,-,409
8,13,d,HN,15,_,-,370
8,13,d,ADV,16,__,-,404
8,13,d,quantifier,17,_,-,375
8,13,d,Main-V1,18,__,-,344
8,13,d,Main-V2,19,__,-,355
8,13,d,DCL,20,__,-,369
8,13,d,DP,21,___,-,400
8,13,d,,?,N,1,5794
8,17,d,comma,11,_,-,300
8,17,d,RC-V1,12,__,-,299
8,17,d,RC-V2,13,__,-,359
8,17,d,DE,14,_,-,339
8,17,d,HN,15,_,-,285
8,17,d,ADV,16,__,-,290
8,17,d,quantifier,17,_,-,281
8,17,d,Main-V1,18,__,-,259
8,17,d,Main-V2,19,__,-,276
8,17,d,DCL,20,__,-,289
8,17,d,DP,21,___,-,405
8,17,d,,?,Y,1,1208
8,21,d,comma,11,_,-,299
8,21,d,RC-V1,12,__,-,339
8,21,d,RC-V2,13,__,-,364
8,21,d,DE,14,_,-,349
8,21,d,HN,15,_,-,325
8,21,d,ADV,16,__,-,334
8,21,d,quantifier,17,_,-,394
8,21,d,Main-V1,18,__,-,355
8,21,d,Main-V2,19,__,-,360
8,21,d,DCL,20,__,-,339
8,21,d,DP,21,___,-,406
8,21,d,,?,Y,1,1671
9,4,d,comma,11,_,-,245
9,4,d,RC-V1,12,__,-,219
9,4,d,RC-V2,13,__,-,364
9,4,d,DE,14,_,-,254
9,4,d,HN,15,_,-,200
9,4,d,ADV,16,__,-,220
9,4,d,quantifier,17,_,-,215
9,4,d,Main-V1,18,__,-,225
9,4,d,Main-V2,19,__,-,220
9,4,d,DCL,20,__,-,300
9,4,d,DP,21,___,-,405
9,4,d,,?,Y,1,1586
9,8,d,comma,11,_,-,345
9,8,d,RC-V1,12,__,-,304
9,8,d,RC-V2,13,__,-,429
9,8,d,DE,14,_,-,409
9,8,d,HN,15,_,-,403
9,8,d,ADV,16,__,-,500
9,8,d,quantifier,17,_,-,415
9,8,d,Main-V1,18,__,-,473
9,8,d,Main-V2,19,__,-,763
9,8,d,DCL,20,__,-,718
9,8,d,DP,21,___,-,396
9,8,d,,?,N,1,1900
9,12,d,comma,11,_,-,345
9,12,d,RC-V1,12,__,-,438
9,12,d,RC-V2,13,__,-,413
9,12,d,DE,14,_,-,370
9,12,d,HN,15,_,-,354
9,12,d,ADV,16,__,-,320
9,12,d,quantifier,17,_,-,349
9,12,d,Main-V1,18,__,-,349
9,12,d,Main-V2,19,__,-,365
9,12,d,DCL,20,__,-,369
9,12,d,DP,21,___,-,2723
9,12,d,,?,Y,1,4350
9,16,d,comma,11,_,-,258
9,16,d,RC-V1,12,__,-,369
9,16,d,RC-V2,13,__,-,324
9,16,d,DE,14,_,-,374
9,16,d,HN,15,_,-,275
9,16,d,ADV,16,__,-,244
9,16,d,quantifier,17,_,-,404
9,16,d,Main-V1,18,__,-,276
9,16,d,Main-V2,19,__,-,220
9,16,d,DCL,20,__,-,220
9,16,d,DP,21,___,-,465
9,16,d,,?,N,1,2423
9,20,d,comma,11,_,-,308
9,20,d,RC-V1,12,__,-,288
9,20,d,RC-V2,13,__,-,254
9,20,d,DE,14,_,-,215
9,20,d,HN,15,_,-,240
9,20,d,ADV,16,__,-,219
9,20,d,quantifier,17,_,-,220
9,20,d,Main-V1,18,__,-,216
9,20,d,Main-V2,19,__,-,254
9,20,d,DCL,20,__,-,325
9,20,d,DP,21,___,-,405
9,20,d,,?,N,1,1645
9,24,d,comma,11,_,-,215
9,24,d,RC-V1,12,__,-,225
9,24,d,RC-V2,13,__,-,214
9,24,d,DE,14,_,-,229
9,24,d,HN,15,_,-,189
9,24,d,ADV,16,__,-,195
9,24,d,quantifier,17,_,-,235
9,24,d,Main-V1,18,__,-,205
9,24,d,Main-V2,19,__,-,195
9,24,d,DCL,20,__,-,400
9,24,d,DP,21,___,-,490
9,24,d,,?,Y,1,3888
10,3,d,comma,11,_,-,414
10,3,d,RC-V1,12,__,-,433
10,3,d,RC-V2,13,__,-,344
10,3,d,DE,14,_,-,363
10,3,d,HN,15,_,-,354
10,3,d,ADV,16,__,-,379
10,3,d,quantifier,17,_,-,330
10,3,d,Main-V1,18,__,-,326
10,3,d,Main-V2,19,__,-,353
10,3,d,DCL,20,__,-,400
10,3,d,DP,21,___,-,436
10,3,d,,?,N,1,3363
10,7,d,comma,11,_,-,394
10,7,d,RC-V1,12,__,-,384
10,7,d,RC-V2,13,__,-,349
10,7,d,DE,14,_,-,498
10,7,d,HN,15,_,-,379
10,7,d,ADV,16,__,-,300
10,7,d,quantifier,17,_,-,310
10,7,d,Main-V1,18,__,-,325
10,7,d,Main-V2,19,__,-,329
10,7,d,DCL,20,__,-,325
10,7,d,DP,21,___,-,396
10,7,d,,?,N,1,3180
10,11,d,comma,11,_,-,377
10,11,d,RC-V1,12,__,-,404
10,11,d,RC-V2,13,__,-,419
10,11,d,DE,14,_,-,653
10,11,d,HN,15,_,-,399
10,11,d,ADV,16,__,-,380
10,11,d,quantifier,17,_,-,449
10,11,d,Main-V1,18,__,-,385
10,11,d,Main-V2,19,__,-,379
10,11,d,DCL,20,__,-,401
10,11,d,DP,21,___,-,574
10,11,d,,?,N,1,4753
10,15,d,comma,11,_,-,484
10,15,d,RC-V1,12,__,-,464
10,15,d,RC-V2,13,__,-,638
10,15,d,DE,14,_,-,399
10,15,d,HN,15,_,-,329
10,15,d,ADV,16,__,-,320
10,15,d,quantifier,17,_,-,346
10,15,d,Main-V1,18,__,-,324
10,15,d,Main-V2,19,__,-,345
10,15,d,DCL,20,__,-,370
10,15,d,DP,21,___,-,435
10,15,d,,?,N,1,2702
10,19,d,comma,11,_,-,489
10,19,d,RC-V1,12,__,-,568
10,19,d,RC-V2,13,__,-,483
10,19,d,DE,14,_,-,479
10,19,d,HN,15,_,-,393
10,19,d,ADV,16,__,-,435
10,19,d,quantifier,17,_,-,468
10,19,d,Main-V1,18,__,-,449
10,19,d,Main-V2,19,__,-,414
10,19,d,DCL,20,__,-,480
10,19,d,DP,21,___,-,474
10,19,d,,?,N,1,3400
10,23,d,comma,11,_,-,314
10,23,d,RC-V1,12,__,-,314
10,23,d,RC-V2,13,__,-,319
10,23,d,DE,14,_,-,439
10,23,d,HN,15,_,-,418
10,23,d,ADV,16,__,-,305
10,23,d,quantifier,17,_,-,359
10,23,d,Main-V1,18,__,-,351
10,23,d,Main-V2,19,__,-,707
10,23,d,DCL,20,__,-,594
10,23,d,DP,21,___,-,754
10,23,d,,?,N,1,2403
11,2,d,comma,11,_,-,359
11,2,d,RC-V1,12,__,-,255
11,2,d,RC-V2,13,__,-,403
11,2,d,DE,14,_,-,260
11,2,d,HN,15,_,-,224
11,2,d,ADV,16,__,-,360
11,2,d,quantifier,17,_,-,285
11,2,d,Main-V1,18,__,-,285
11,2,d,Main-V2,19,__,-,310
11,2,d,DCL,20,__,-,689
11,2,d,DP,21,___,-,2103
11,2,d,,?,Y,1,2100
11,6,d,comma,11,_,-,330
11,6,d,RC-V1,12,__,-,308
11,6,d,RC-V2,13,__,-,678
11,6,d,DE,14,_,-,493
11,6,d,HN,15,_,-,305
11,6,d,ADV,16,__,-,1062
11,6,d,quantifier,17,_,-,240
11,6,d,Main-V1,18,__,-,315
11,6,d,Main-V2,19,__,-,301
11,6,d,DCL,20,__,-,484
11,6,d,DP,21,___,-,505
11,6,d,,?,Y,1,6582
11,10,d,comma,11,_,-,343
11,10,d,RC-V1,12,__,-,255
11,10,d,RC-V2,13,__,-,230
11,10,d,DE,14,_,-,234
11,10,d,HN,15,_,-,215
11,10,d,ADV,16,__,-,235
11,10,d,quantifier,17,_,-,215
11,10,d,Main-V1,18,__,-,245
11,10,d,Main-V2,19,__,-,255
11,10,d,DCL,20,__,-,524
11,10,d,DP,21,___,-,774
11,10,d,,?,N,1,1378
11,14,d,comma,11,_,-,230
11,14,d,RC-V1,12,__,-,234
11,14,d,RC-V2,13,__,-,279
11,14,d,DE,14,_,-,304
11,14,d,HN,15,_,-,250
11,14,d,ADV,16,__,-,454
11,14,d,quantifier,17,_,-,325
11,14,d,Main-V1,18,__,-,265
11,14,d,Main-V2,19,__,-,265
11,14,d,DCL,20,__,-,690
11,14,d,DP,21,___,-,400
11,14,d,,?,N,0,1806
11,18,d,comma,11,_,-,244
11,18,d,RC-V1,12,__,-,344
11,18,d,RC-V2,13,__,-,619
11,18,d,DE,14,_,-,323
11,18,d,HN,15,_,-,280
11,18,d,ADV,16,__,-,379
11,18,d,quantifier,17,_,-,240
11,18,d,Main-V1,18,__,-,434
11,18,d,Main-V2,19,__,-,295
11,18,d,DCL,20,__,-,504
11,18,d,DP,21,___,-,534
11,18,d,,?,Y,1,5769
11,22,d,comma,11,_,-,229
11,22,d,RC-V1,12,__,-,245
11,22,d,RC-V2,13,__,-,283
11,22,d,DE,14,_,-,249
11,22,d,HN,15,_,-,215
11,22,d,ADV,16,__,-,215
11,22,d,quantifier,17,_,-,244
11,22,d,Main-V1,18,__,-,255
11,22,d,Main-V2,19,__,-,230
11,22,d,DCL,20,__,-,330
11,22,d,DP,21,___,-,544
11,22,d,,?,N,1,7732
12,1,d,comma,11,_,-,609
12,1,d,RC-V1,12,__,-,374
12,1,d,RC-V2,13,__,-,348
12,1,d,DE,14,_,-,369
12,1,d,HN,15,_,-,334
12,1,d,ADV,16,__,-,325
12,1,d,quantifier,17,_,-,584
12,1,d,Main-V1,18,__,-,255
12,1,d,Main-V2,19,__,-,280
12,1,d,DCL,20,__,-,315
12,1,d,DP,21,___,-,505
12,1,d,,?,Y,1,1556
12,5,d,comma,11,_,-,334
12,5,d,RC-V1,12,__,-,339
12,5,d,RC-V2,13,__,-,314
12,5,d,DE,14,_,-,320
12,5,d,HN,15,_,-,279
12,5,d,ADV,16,__,-,279
12,5,d,quantifier,17,_,-,285
12,5,d,Main-V1,18,__,-,285
12,5,d,Main-V2,19,__,-,280
12,5,d,DCL,20,__,-,305
12,5,d,DP,21,___,-,480
12,5,d,,?,Y,1,1840
12,9,d,comma,11,_,-,543
12,9,d,RC-V1,12,__,-,504
12,9,d,RC-V2,13,__,-,438
12,9,d,DE,14,_,-,389
12,9,d,HN,15,_,-,394
12,9,d,ADV,16,__,-,664
12,9,d,quantifier,17,_,-,470
12,9,d,Main-V1,18,__,-,458
12,9,d,Main-V2,19,__,-,469
12,9,d,DCL,20,__,-,650
12,9,d,DP,21,___,-,982
12,9,d,,?,Y,1,2368
12,13,d,comma,11,_,-,320
12,13,d,RC-V1,12,__,-,359
12,13,d,RC-V2,13,__,-,378
12,13,d,DE,14,_,-,424
12,13,d,HN,15,_,-,414
12,13,d,ADV,16,__,-,400
12,13,d,quantifier,17,_,-,349
12,13,d,Main-V1,18,__,-,364
12,13,d,Main-V2,19,__,-,355
12,13,d,DCL,20,__,-,519
12,13,d,DP,21,___,-,470
12,13,d,,?,Y,0,4051
12,17,d,comma,11,_,-,345
12,17,d,RC-V1,12,__,-,468
12,17,d,RC-V2,13,__,-,394
12,17,d,DE,14,_,-,362
12,17,d,HN,15,_,-,464
12,17,d,ADV,16,__,-,420
12,17,d,quantifier,17,_,-,255
12,17,d,Main-V1,18,__,-,245
12,17,d,Main-V2,19,__,-,345
12,17,d,DCL,20,__,-,349
12,17,d,DP,21,___,-,549
12,17,d,,?,Y,1,1120
12,21,d,comma,11,_,-,582
12,21,d,RC-V1,12,__,-,444
12,21,d,RC-V2,13,__,-,439
12,21,d,DE,14,_,-,354
12,21,d,HN,15,_,-,335
12,21,d,ADV,16,__,-,931
12,21,d,quantifier,17,_,-,315
12,21,d,Main-V1,18,__,-,340
12,21,d,Main-V2,19,__,-,355
12,21,d,DCL,20,__,-,1415
12,21,d,DP,21,___,-,524
12,21,d,,?,Y,1,1378
13,4,d,comma,11,_,-,309
13,4,d,RC-V1,12,__,-,299
13,4,d,RC-V2,13,__,-,349
13,4,d,DE,14,_,-,359
13,4,d,HN,15,_,-,285
13,4,d,ADV,16,__,-,385
13,4,d,quantifier,17,_,-,344
13,4,d,Main-V1,18,__,-,215
13,4,d,Main-V2,19,__,-,285
13,4,d,DCL,20,__,-,220
13,4,d,DP,21,___,-,335
13,4,d,,?,Y,1,2430
13,8,d,comma,11,_,-,191
13,8,d,RC-V1,12,__,-,428
13,8,d,RC-V2,13,__,-,324
13,8,d,DE,14,_,-,245
13,8,d,HN,15,_,-,215
13,8,d,ADV,16,__,-,215
13,8,d,quantifier,17,_,-,201
13,8,d,Main-V1,18,__,-,220
13,8,d,Main-V2,19,__,-,235
13,8,d,DCL,20,__,-,356
13,8,d,DP,21,___,-,335
13,8,d,,?,N,1,1248
13,12,d,comma,11,_,-,339
13,12,d,RC-V1,12,__,-,219
13,12,d,RC-V2,13,__,-,503
13,12,d,DE,14,_,-,344
13,12,d,HN,15,_,-,240
13,12,d,ADV,16,__,-,360
13,12,d,quantifier,17,_,-,330
13,12,d,Main-V1,18,__,-,211
13,12,d,Main-V2,19,__,-,319
13,12,d,DCL,20,__,-,350
13,12,d,DP,21,___,-,370
13,12,d,,?,Y,1,1706
13,16,d,comma,11,_,-,403
13,16,d,RC-V1,12,__,-,404
13,16,d,RC-V2,13,__,-,643
13,16,d,DE,14,_,-,538
13,16,d,HN,15,_,-,668
13,16,d,ADV,16,__,-,663
13,16,d,quantifier,17,_,-,385
13,16,d,Main-V1,18,__,-,464
13,16,d,Main-V2,19,__,-,484
13,16,d,DCL,20,__,-,515
13,16,d,DP,21,___,-,643
13,16,d,,?,N,1,2722
13,20,d,comma,11,_,-,324
13,20,d,RC-V1,12,__,-,344
13,20,d,RC-V2,13,__,-,379
13,20,d,DE,14,_,-,399
13,20,d,HN,15,_,-,361
13,20,d,ADV,16,__,-,228
13,20,d,quantifier,17,_,-,225
13,20,d,Main-V1,18,__,-,320
13,20,d,Main-V2,19,__,-,320
13,20,d,DCL,20,__,-,335
13,20,d,DP,21,___,-,385
13,20,d,,?,N,1,1702
13,24,d,comma,11,_,-,225
13,24,d,RC-V1,12,__,-,344
13,24,d,RC-V2,13,__,-,339
13,24,d,DE,14,_,-,384
13,24,d,HN,15,_,-,350
13,24,d,ADV,16,__,-,354
13,24,d,quantifier,17,_,-,324
13,24,d,Main-V1,18,__,-,329
13,24,d,Main-V2,19,__,-,290
13,24,d,DCL,20,__,-,295
13,24,d,DP,21,___,-,325
13,24,d,,?,Y,1,1806
14,3,d,comma,11,_,-,329
14,3,d,RC-V1,12,__,-,264
14,3,d,RC-V2,13,__,-,260
14,3,d,DE,14,_,-,264
14,3,d,HN,15,_,-,284
14,3,d,ADV,16,__,-,290
14,3,d,quantifier,17,_,-,459
14,3,d,Main-V1,18,__,-,345
14,3,d,Main-V2,19,__,-,340
14,3,d,DCL,20,__,-,399
14,3,d,DP,21,___,-,525
14,3,d,,?,N,1,2592
14,7,d,comma,11,_,-,184
14,7,d,RC-V1,12,__,-,209
14,7,d,RC-V2,13,__,-,374
14,7,d,DE,14,_,-,324
14,7,d,HN,15,_,-,300
14,7,d,ADV,16,__,-,246
14,7,d,quantifier,17,_,-,268
14,7,d,Main-V1,18,__,-,240
14,7,d,Main-V2,19,__,-,265
14,7,d,DCL,20,__,-,365
14,7,d,DP,21,___,-,370
14,7,d,,?,N,1,4261
14,11,d,comma,11,_,-,234
14,11,d,RC-V1,12,__,-,230
14,11,d,RC-V2,13,__,-,229
14,11,d,DE,14,_,-,369
14,11,d,HN,15,_,-,334
14,11,d,ADV,16,__,-,310
14,11,d,quantifier,17,_,-,320
14,11,d,Main-V1,18,__,-,195
14,11,d,Main-V2,19,__,-,195
14,11,d,DCL,20,__,-,300
14,11,d,DP,21,___,-,300
14,11,d,,?,N,1,2976
14,15,d,comma,11,_,-,358
14,15,d,RC-V1,12,__,-,364
14,15,d,RC-V2,13,__,-,354
14,15,d,DE,14,_,-,374
14,15,d,HN,15,_,-,424
14,15,d,ADV,16,__,-,394
14,15,d,quantifier,17,_,-,464
14,15,d,Main-V1,18,__,-,325
14,15,d,Main-V2,19,__,-,330
14,15,d,DCL,20,__,-,574
14,15,d,DP,21,___,-,445
14,15,d,,?,N,1,4998
14,19,d,comma,11,_,-,174
14,19,d,RC-V1,12,__,-,364
14,19,d,RC-V2,13,__,-,677
14,19,d,DE,14,_,-,613
14,19,d,HN,15,_,-,718
14,19,d,ADV,16,__,-,359
14,19,d,quantifier,17,_,-,290
14,19,d,Main-V1,18,__,-,345
14,19,d,Main-V2,19,__,-,449
14,19,d,DCL,20,__,-,564
14,19,d,DP,21,___,-,1107
14,19,d,,?,N,1,4440
14,23,d,comma,11,_,-,200
14,23,d,RC-V1,12,__,-,369
14,23,d,RC-V2,13,__,-,459
14,23,d,DE,14,_,-,577
14,23,d,HN,15,_,-,424
14,23,d,ADV,16,__,-,474
14,23,d,quantifier,17,_,-,798
14,23,d,Main-V1,18,__,-,301
14,23,d,Main-V2,19,__,-,418
14,23,d,DCL,20,__,-,424
14,23,d,DP,21,___,-,465
14,23,d,,?,N,1,2702
15,2,d,comma,11,_,-,449
15,2,d,RC-V1,12,__,-,429
15,2,d,RC-V2,13,__,-,354
15,2,d,DE,14,_,-,504
15,2,d,HN,15,_,-,274
15,2,d,ADV,16,__,-,478
15,2,d,quantifier,17,_,-,310
15,2,d,Main-V1,18,__,-,345
15,2,d,Main-V2,19,__,-,419
15,2,d,DCL,20,__,-,419
15,2,d,DP,21,___,-,425
15,2,d,,?,Y,1,1372
15,6,d,comma,11,_,-,498
15,6,d,RC-V1,12,__,-,977
15,6,d,RC-V2,13,__,-,687
15,6,d,DE,14,_,-,548
15,6,d,HN,15,_,-,359
15,6,d,ADV,16,__,-,748
15,6,d,quantifier,17,_,-,524
15,6,d,Main-V1,18,__,-,528
15,6,d,Main-V2,19,__,-,455
15,6,d,DCL,20,__,-,563
15,6,d,DP,21,___,-,969
15,6,d,,?,Y,1,3184
15,10,d,comma,11,_,-,424
15,10,d,RC-V1,12,__,-,677
15,10,d,RC-V2,13,__,-,1504
15,10,d,DE,14,_,-,394
15,10,d,HN,15,_,-,623
15,10,d,ADV,16,__,-,484
15,10,d,quantifier,17,_,-,355
15,10,d,Main-V1,18,__,-,275
15,10,d,Main-V2,19,__,-,534
15,10,d,DCL,20,__,-,469
15,10,d,DP,21,___,-,540
15,10,d,,?,N,1,4097
15,14,d,comma,11,_,-,379
15,14,d,RC-V1,12,__,-,354
15,14,d,RC-V2,13,__,-,574
15,14,d,DE,14,_,-,388
15,14,d,HN,15,_,-,335
15,14,d,ADV,16,__,-,290
15,14,d,quantifier,17,_,-,263
15,14,d,Main-V1,18,__,-,295
15,14,d,Main-V2,19,__,-,309
15,14,d,DCL,20,__,-,345
15,14,d,DP,21,___,-,419
15,14,d,,?,Y,1,3723
15,18,d,comma,11,_,-,349
15,18,d,RC-V1,12,__,-,355
15,18,d,RC-V2,13,__,-,519
15,18,d,DE,14,_,-,268
15,18,d,HN,15,_,-,180
15,18,d,ADV,16,__,-,205
15,18,d,quantifier,17,_,-,350
15,18,d,Main-V1,18,__,-,270
15,18,d,Main-V2,19,__,-,439
15,18,d,DCL,20,__,-,370
15,18,d,DP,21,___,-,599
15,18,d,,?,Y,1,1676
15,22,d,comma,11,_,-,390
15,22,d,RC-V1,12,__,-,368
15,22,d,RC-V2,13,__,-,623
15,22,d,DE,14,_,-,419
15,22,d,HN,15,_,-,339
15,22,d,ADV,16,__,-,519
15,22,d,quantifier,17,_,-,370
15,22,d,Main-V1,18,__,-,513
15,22,d,Main-V2,19,__,-,419
15,22,d,DCL,20,__,-,475
15,22,d,DP,21,___,-,589
15,22,d,,?,N,1,4151
16,1,d,comma,11,_,-,363
16,1,d,RC-V1,12,__,-,414
16,1,d,RC-V2,13,__,-,433
16,1,d,DE,14,_,-,473
16,1,d,HN,15,_,-,384
16,1,d,ADV,16,__,-,404
16,1,d,quantifier,17,_,-,629
16,1,d,Main-V1,18,__,-,727
16,1,d,Main-V2,19,__,-,389
16,1,d,DCL,20,__,-,409
16,1,d,DP,21,___,-,859
16,1,d,,?,Y,1,2284
16,5,d,comma,11,_,-,544
16,5,d,RC-V1,12,__,-,488
16,5,d,RC-V2,13,__,-,508
16,5,d,DE,14,_,-,419
16,5,d,HN,15,_,-,1116
16,5,d,ADV,16,__,-,449
16,5,d,quantifier,17,_,-,394
16,5,d,Main-V1,18,__,-,449
16,5,d,Main-V2,19,__,-,450
16,5,d,DCL,20,__,-,483
16,5,d,DP,21,___,-,814
16,5,d,,?,Y,1,1880
16,9,d,comma,11,_,-,429
16,9,d,RC-V1,12,__,-,494
16,9,d,RC-V2,13,__,-,413
16,9,d,DE,14,_,-,513
16,9,d,HN,15,_,-,434
16,9,d,ADV,16,__,-,445
16,9,d,quantifier,17,_,-,424
16,9,d,Main-V1,18,__,-,459
16,9,d,Main-V2,19,__,-,444
16,9,d,DCL,20,__,-,465
16,9,d,DP,21,___,-,613
16,9,d,,?,Y,1,2144
16,13,d,comma,11,_,-,370
16,13,d,RC-V1,12,__,-,389
16,13,d,RC-V2,13,__,-,403
16,13,d,DE,14,_,-,379
16,13,d,HN,15,_,-,379
16,13,d,ADV,16,__,-,369
16,13,d,quantifier,17,_,-,419
16,13,d,Main-V1,18,__,-,469
16,13,d,Main-V2,19,__,-,429
16,13,d,DCL,20,__,-,435
16,13,d,DP,21,___,-,963
16,13,d,,?,Y,0,11657
16,17,d,comma,11,_,-,454
16,17,d,RC-V1,12,__,-,459
16,17,d,RC-V2,13,__,-,283
16,17,d,DE,14,_,-,294
16,17,d,HN,15,_,-,310
16,17,d,ADV,16,__,-,410
16,17,d,quantifier,17,_,-,359
16,17,d,Main-V1,18,__,-,379
16,17,d,Main-V2,19,__,-,549
16,17,d,DCL,20,__,-,365
16,17,d,DP,21,___,-,2189
16,17,d,,?,Y,1,1213
16,21,d,comma,11,_,-,360
16,21,d,RC-V1,12,__,-,373
16,21,d,RC-V2,13,__,-,354
16,21,d,DE,14,_,-,403
16,21,d,HN,15,_,-,356
16,21,d,ADV,16,__,-,332
16,21,d,quantifier,17,_,-,366
16,21,d,Main-V1,18,__,-,423
16,21,d,Main-V2,19,__,-,394
16,21,d,DCL,20,__,-,519
16,21,d,DP,21,___,-,554
16,21,d,,?,Y,1,1238
17,4,d,comma,11,_,-,195
17,4,d,RC-V1,12,__,-,375
17,4,d,RC-V2,13,__,-,259
17,4,d,DE,14,_,-,284
17,4,d,HN,15,_,-,289
17,4,d,ADV,16,__,-,280
17,4,d,quantifier,17,_,-,409
17,4,d,Main-V1,18,__,-,300
17,4,d,Main-V2,19,__,-,290
17,4,d,DCL,20,__,-,300
17,4,d,DP,21,___,-,465
17,4,d,,?,Y,1,3041
17,8,d,comma,11,_,-,235
17,8,d,RC-V1,12,__,-,373
17,8,d,RC-V2,13,__,-,279
17,8,d,DE,14,_,-,279
17,8,d,HN,15,_,-,265
