subj,item,condition,order,complexity,constituent,position,Q,RT
9,5,a,TSV,RC,HN,17,-,220
9,5,a,TSV,RC,ADV,18,-,220
9,5,a,TSV,RC,quantifier,19,-,205
9,5,a,TSV,RC,Main-V1,20,-,255
9,5,a,TSV,RC,Main-V2,21,-,948
9,5,a,TSV,RC,,?,1,2049
9,9,a,TSV,RC,comma,11,-,934
9,9,a,TSV,RC,DCL,12,-,334
9,9,a,TSV,RC,DP,13,-,493
9,9,a,TSV,RC,RC-V1,14,-,379
9,9,a,TSV,RC,RC-V2,15,-,408
9,9,a,TSV,RC,DE,16,-,434
9,9,a,TSV,RC,HN,17,-,384
9,9,a,TSV,RC,ADV,18,-,335
9,9,a,TSV,RC,quantifier,19,-,280
9,9,a,TSV,RC,Main-V1,20,-,285
9,9,a,TSV,RC,Main-V2,21,-,371
9,9,a,TSV,RC,,?,1,1989
9,13,a,TSV,RC,comma,11,-,424
9,13,a,TSV,RC,DCL,12,-,240
9,13,a,TSV,RC,DP,13,-,225
9,13,a,TSV,RC,RC-V1,14,-,204
9,13,a,TSV,RC,RC-V2,15,-,197
9,13,a,TSV,RC,DE,16,-,259
9,13,a,TSV,RC,HN,17,-,284
9,13,a,TSV,RC,ADV,18,-,235
9,13,a,TSV,RC,quantifier,19,-,290
9,13,a,TSV,RC,Main-V1,20,-,286
9,13,a,TSV,RC,Main-V2,21,-,479
9,13,a,TSV,RC,,?,1,6192
9,17,a,TSV,RC,comma,11,-,449
9,17,a,TSV,RC,DCL,12,-,249
9,17,a,TSV,RC,DP,13,-,294
9,17,a,TSV,RC,RC-V1,14,-,255
9,17,a,TSV,RC,RC-V2,15,-,246
9,17,a,TSV,RC,DE,16,-,248
9,17,a,TSV,RC,HN,17,-,280
9,17,a,TSV,RC,ADV,18,-,226
9,17,a,TSV,RC,quantifier,19,-,230
9,17,a,TSV,RC,Main-V1,20,-,220
9,17,a,TSV,RC,Main-V2,21,-,241
9,17,a,TSV,RC,,?,1,2138
9,21,a,TSV,RC,comma,11,-,1773
9,21,a,TSV,RC,DCL,12,-,388
9,21,a,TSV,RC,DP,13,-,325
9,21,a,TSV,RC,RC-V1,14,-,259
9,21,a,TSV,RC,RC-V2,15,-,313
9,21,a,TSV,RC,DE,16,-,370
9,21,a,TSV,RC,HN,17,-,295
9,21,a,TSV,RC,ADV,18,-,265
9,21,a,TSV,RC,quantifier,19,-,240
9,21,a,TSV,RC,Main-V1,20,-,265
9,21,a,TSV,RC,Main-V2,21,-,520
9,21,a,TSV,RC,,?,1,3544
10,4,a,TSV,RC,comma,11,-,385
10,4,a,TSV,RC,DCL,12,-,428
10,4,a,TSV,RC,DP,13,-,364
10,4,a,TSV,RC,RC-V1,14,-,533
10,4,a,TSV,RC,RC-V2,15,-,563
10,4,a,TSV,RC,DE,16,-,444
10,4,a,TSV,RC,HN,17,-,439
10,4,a,TSV,RC,ADV,18,-,420
10,4,a,TSV,RC,quantifier,19,-,394
10,4,a,TSV,RC,Main-V1,20,-,430
10,4,a,TSV,RC,Main-V2,21,-,3906
10,4,a,TSV,RC,,?,1,5750
10,8,a,TSV,RC,comma,11,-,648
10,8,a,TSV,RC,DCL,12,-,867
10,8,a,TSV,RC,DP,13,-,359
10,8,a,TSV,RC,RC-V1,14,-,414
10,8,a,TSV,RC,RC-V2,15,-,488
10,8,a,TSV,RC,DE,16,-,395
10,8,a,TSV,RC,HN,17,-,350
10,8,a,TSV,RC,ADV,18,-,345
10,8,a,TSV,RC,quantifier,19,-,390
10,8,a,TSV,RC,Main-V1,20,-,410
10,8,a,TSV,RC,Main-V2,21,-,540
10,8,a,TSV,RC,,?,1,5386
10,12,a,TSV,RC,comma,11,-,463
10,12,a,TSV,RC,DCL,12,-,932
10,12,a,TSV,RC,DP,13,-,523
10,12,a,TSV,RC,RC-V1,14,-,534
10,12,a,TSV,RC,RC-V2,15,-,463
10,12,a,TSV,RC,DE,16,-,560
10,12,a,TSV,RC,HN,17,-,892
10,12,a,TSV,RC,ADV,18,-,1161
10,12,a,TSV,RC,quantifier,19,-,559
10,12,a,TSV,RC,Main-V1,20,-,535
10,12,a,TSV,RC,Main-V2,21,-,1604
10,12,a,TSV,RC,,?,1,7174
10,16,a,TSV,RC,comma,11,-,434
10,16,a,TSV,RC,DCL,12,-,453
10,16,a,TSV,RC,DP,13,-,494
10,16,a,TSV,RC,RC-V1,14,-,508
10,16,a,TSV,RC,RC-V2,15,-,812
10,16,a,TSV,RC,DE,16,-,477
10,16,a,TSV,RC,HN,17,-,424
10,16,a,TSV,RC,ADV,18,-,604
10,16,a,TSV,RC,quantifier,19,-,733
10,16,a,TSV,RC,Main-V1,20,-,540
10,16,a,TSV,RC,Main-V2,21,-,1683
10,16,a,TSV,RC,,?,1,27266
10,20,a,TSV,RC,comma,11,-,422
10,20,a,TSV,RC,DCL,12,-,441
10,20,a,TSV,RC,DP,13,-,429
10,20,a,TSV,RC,RC-V1,14,-,368
10,20,a,TSV,RC,RC-V2,15,-,403
10,20,a,TSV,RC,DE,16,-,355
10,20,a,TSV,RC,HN,17,-,370
10,20,a,TSV,RC,ADV,18,-,370
10,20,a,TSV,RC,quantifier,19,-,340
10,20,a,TSV,RC,Main-V1,20,-,385
10,20,a,TSV,RC,Main-V2,21,-,559
10,20,a,TSV,RC,,?,1,3270
10,24,a,TSV,RC,comma,11,-,339
10,24,a,TSV,RC,DCL,12,-,364
10,24,a,TSV,RC,DP,13,-,350
10,24,a,TSV,RC,RC-V1,14,-,462
10,24,a,TSV,RC,RC-V2,15,-,758
10,24,a,TSV,RC,DE,16,-,375
10,24,a,TSV,RC,HN,17,-,354
10,24,a,TSV,RC,ADV,18,-,335
10,24,a,TSV,RC,quantifier,19,-,364
10,24,a,TSV,RC,Main-V1,20,-,375
10,24,a,TSV,RC,Main-V2,21,-,759
10,24,a,TSV,RC,,?,1,4051
11,3,a,TSV,RC,comma,11,-,291
11,3,a,TSV,RC,DCL,12,-,289
11,3,a,TSV,RC,DP,13,-,369
11,3,a,TSV,RC,RC-V1,14,-,304
11,3,a,TSV,RC,RC-V2,15,-,389
11,3,a,TSV,RC,DE,16,-,340
11,3,a,TSV,RC,HN,17,-,300
11,3,a,TSV,RC,ADV,18,-,345
11,3,a,TSV,RC,quantifier,19,-,315
11,3,a,TSV,RC,Main-V1,20,-,336
11,3,a,TSV,RC,Main-V2,21,-,1176
11,3,a,TSV,RC,,?,1,1825
11,7,a,TSV,RC,comma,11,-,275
11,7,a,TSV,RC,DCL,12,-,443
11,7,a,TSV,RC,DP,13,-,335
11,7,a,TSV,RC,RC-V1,14,-,348
11,7,a,TSV,RC,RC-V2,15,-,709
11,7,a,TSV,RC,DE,16,-,796
11,7,a,TSV,RC,HN,17,-,345
11,7,a,TSV,RC,ADV,18,-,300
11,7,a,TSV,RC,quantifier,19,-,325
11,7,a,TSV,RC,Main-V1,20,-,325
11,7,a,TSV,RC,Main-V2,21,-,600
11,7,a,TSV,RC,,?,1,1876
11,11,a,TSV,RC,comma,11,-,254
11,11,a,TSV,RC,DCL,12,-,314
11,11,a,TSV,RC,DP,13,-,329
11,11,a,TSV,RC,RC-V1,14,-,319
11,11,a,TSV,RC,RC-V2,15,-,1016
11,11,a,TSV,RC,DE,16,-,385
11,11,a,TSV,RC,HN,17,-,370
11,11,a,TSV,RC,ADV,18,-,713
11,11,a,TSV,RC,quantifier,19,-,440
11,11,a,TSV,RC,Main-V1,20,-,415
11,11,a,TSV,RC,Main-V2,21,-,558
11,11,a,TSV,RC,,?,1,1900
11,15,a,TSV,RC,comma,11,-,269
11,15,a,TSV,RC,DCL,12,-,265
11,15,a,TSV,RC,DP,13,-,243
11,15,a,TSV,RC,RC-V1,14,-,239
11,15,a,TSV,RC,RC-V2,15,-,213
11,15,a,TSV,RC,DE,16,-,221
11,15,a,TSV,RC,HN,17,-,226
11,15,a,TSV,RC,ADV,18,-,279
11,15,a,TSV,RC,quantifier,19,-,256
11,15,a,TSV,RC,Main-V1,20,-,280
11,15,a,TSV,RC,Main-V2,21,-,450
11,15,a,TSV,RC,,?,1,6766
11,19,a,TSV,RC,comma,11,-,447
11,19,a,TSV,RC,DCL,12,-,276
11,19,a,TSV,RC,DP,13,-,398
11,19,a,TSV,RC,RC-V1,14,-,339
11,19,a,TSV,RC,RC-V2,15,-,384
11,19,a,TSV,RC,DE,16,-,504
11,19,a,TSV,RC,HN,17,-,912
11,19,a,TSV,RC,ADV,18,-,589
11,19,a,TSV,RC,quantifier,19,-,365
11,19,a,TSV,RC,Main-V1,20,-,277
11,19,a,TSV,RC,Main-V2,21,-,528
11,19,a,TSV,RC,,?,1,1746
11,23,a,TSV,RC,comma,11,-,469
11,23,a,TSV,RC,DCL,12,-,314
11,23,a,TSV,RC,DP,13,-,478
11,23,a,TSV,RC,RC-V1,14,-,330
11,23,a,TSV,RC,RC-V2,15,-,503
11,23,a,TSV,RC,DE,16,-,409
11,23,a,TSV,RC,HN,17,-,310
11,23,a,TSV,RC,ADV,18,-,301
11,23,a,TSV,RC,quantifier,19,-,324
11,23,a,TSV,RC,Main-V1,20,-,286
11,23,a,TSV,RC,Main-V2,21,-,679
11,23,a,TSV,RC,,?,1,1527
12,2,a,TSV,RC,comma,11,-,324
12,2,a,TSV,RC,DCL,12,-,394
12,2,a,TSV,RC,DP,13,-,358
12,2,a,TSV,RC,RC-V1,14,-,389
12,2,a,TSV,RC,RC-V2,15,-,364
12,2,a,TSV,RC,DE,16,-,354
12,2,a,TSV,RC,HN,17,-,290
12,2,a,TSV,RC,ADV,18,-,285
12,2,a,TSV,RC,quantifier,19,-,360
12,2,a,TSV,RC,Main-V1,20,-,285
12,2,a,TSV,RC,Main-V2,21,-,744
12,2,a,TSV,RC,,?,1,1596
12,6,a,TSV,RC,comma,11,-,394
12,6,a,TSV,RC,DCL,12,-,369
12,6,a,TSV,RC,DP,13,-,319
12,6,a,TSV,RC,RC-V1,14,-,265
12,6,a,TSV,RC,RC-V2,15,-,289
12,6,a,TSV,RC,DE,16,-,324
12,6,a,TSV,RC,HN,17,-,350
12,6,a,TSV,RC,ADV,18,-,331
12,6,a,TSV,RC,quantifier,19,-,319
12,6,a,TSV,RC,Main-V1,20,-,335
12,6,a,TSV,RC,Main-V2,21,-,584
12,6,a,TSV,RC,,?,1,3598
12,10,a,TSV,RC,comma,11,-,873
12,10,a,TSV,RC,DCL,12,-,817
12,10,a,TSV,RC,DP,13,-,1081
12,10,a,TSV,RC,RC-V1,14,-,529
12,10,a,TSV,RC,RC-V2,15,-,458
12,10,a,TSV,RC,DE,16,-,499
12,10,a,TSV,RC,HN,17,-,430
12,10,a,TSV,RC,ADV,18,-,453
12,10,a,TSV,RC,quantifier,19,-,444
12,10,a,TSV,RC,Main-V1,20,-,440
12,10,a,TSV,RC,Main-V2,21,-,903
12,10,a,TSV,RC,,?,1,1472
12,14,a,TSV,RC,comma,11,-,280
12,14,a,TSV,RC,DCL,12,-,429
12,14,a,TSV,RC,DP,13,-,304
12,14,a,TSV,RC,RC-V1,14,-,344
12,14,a,TSV,RC,RC-V2,15,-,354
12,14,a,TSV,RC,DE,16,-,335
12,14,a,TSV,RC,HN,17,-,325
12,14,a,TSV,RC,ADV,18,-,331
12,14,a,TSV,RC,quantifier,19,-,373
12,14,a,TSV,RC,Main-V1,20,-,336
12,14,a,TSV,RC,Main-V2,21,-,643
12,14,a,TSV,RC,,?,1,1492
12,18,a,TSV,RC,comma,11,-,264
12,18,a,TSV,RC,DCL,12,-,329
12,18,a,TSV,RC,DP,13,-,369
12,18,a,TSV,RC,RC-V1,14,-,399
12,18,a,TSV,RC,RC-V2,15,-,424
12,18,a,TSV,RC,DE,16,-,319
12,18,a,TSV,RC,HN,17,-,285
12,18,a,TSV,RC,ADV,18,-,339
12,18,a,TSV,RC,quantifier,19,-,390
12,18,a,TSV,RC,Main-V1,20,-,345
12,18,a,TSV,RC,Main-V2,21,-,674
12,18,a,TSV,RC,,?,1,2124
12,22,a,TSV,RC,comma,11,-,628
12,22,a,TSV,RC,DCL,12,-,663
12,22,a,TSV,RC,DP,13,-,608
12,22,a,TSV,RC,RC-V1,14,-,528
12,22,a,TSV,RC,RC-V2,15,-,887
12,22,a,TSV,RC,DE,16,-,555
12,22,a,TSV,RC,HN,17,-,443
12,22,a,TSV,RC,ADV,18,-,594
12,22,a,TSV,RC,quantifier,19,-,529
12,22,a,TSV,RC,Main-V1,20,-,529
12,22,a,TSV,RC,Main-V2,21,-,2428
12,22,a,TSV,RC,,?,1,1965
13,1,a,TSV,RC,comma,11,-,264
13,1,a,TSV,RC,DCL,12,-,240
13,1,a,TSV,RC,DP,13,-,200
13,1,a,TSV,RC,RC-V1,14,-,203
13,1,a,TSV,RC,RC-V2,15,-,250
13,1,a,TSV,RC,DE,16,-,544
13,1,a,TSV,RC,HN,17,-,265
13,1,a,TSV,RC,ADV,18,-,215
13,1,a,TSV,RC,quantifier,19,-,235
13,1,a,TSV,RC,Main-V1,20,-,335
13,1,a,TSV,RC,Main-V2,21,-,415
13,1,a,TSV,RC,,?,1,2463
13,5,a,TSV,RC,comma,11,-,339
13,5,a,TSV,RC,DCL,12,-,271
13,5,a,TSV,RC,DP,13,-,264
13,5,a,TSV,RC,RC-V1,14,-,278
13,5,a,TSV,RC,RC-V2,15,-,324
13,5,a,TSV,RC,DE,16,-,405
13,5,a,TSV,RC,HN,17,-,316
13,5,a,TSV,RC,ADV,18,-,224
13,5,a,TSV,RC,quantifier,19,-,240
13,5,a,TSV,RC,Main-V1,20,-,405
13,5,a,TSV,RC,Main-V2,21,-,539
13,5,a,TSV,RC,,?,1,1906
13,9,a,TSV,RC,comma,11,-,202
13,9,a,TSV,RC,DCL,12,-,344
13,9,a,TSV,RC,DP,13,-,259
13,9,a,TSV,RC,RC-V1,14,-,219
13,9,a,TSV,RC,RC-V2,15,-,225
13,9,a,TSV,RC,DE,16,-,220
13,9,a,TSV,RC,HN,17,-,325
13,9,a,TSV,RC,ADV,18,-,255
13,9,a,TSV,RC,quantifier,19,-,226
13,9,a,TSV,RC,Main-V1,20,-,225
13,9,a,TSV,RC,Main-V2,21,-,1142
13,9,a,TSV,RC,,?,1,2588
13,13,a,TSV,RC,comma,11,-,349
13,13,a,TSV,RC,DCL,12,-,329
13,13,a,TSV,RC,DP,13,-,339
13,13,a,TSV,RC,RC-V1,14,-,359
13,13,a,TSV,RC,RC-V2,15,-,354
13,13,a,TSV,RC,DE,16,-,356
13,13,a,TSV,RC,HN,17,-,374
13,13,a,TSV,RC,ADV,18,-,410
13,13,a,TSV,RC,quantifier,19,-,380
13,13,a,TSV,RC,Main-V1,20,-,359
13,13,a,TSV,RC,Main-V2,21,-,464
13,13,a,TSV,RC,,?,1,4635
13,17,a,TSV,RC,comma,11,-,349
13,17,a,TSV,RC,DCL,12,-,359
13,17,a,TSV,RC,DP,13,-,348
13,17,a,TSV,RC,RC-V1,14,-,354
13,17,a,TSV,RC,RC-V2,15,-,339
13,17,a,TSV,RC,DE,16,-,345
13,17,a,TSV,RC,HN,17,-,364
13,17,a,TSV,RC,ADV,18,-,325
13,17,a,TSV,RC,quantifier,19,-,281
13,17,a,TSV,RC,Main-V1,20,-,230
13,17,a,TSV,RC,Main-V2,21,-,320
13,17,a,TSV,RC,,?,1,1000
13,21,a,TSV,RC,comma,11,-,309
13,21,a,TSV,RC,DCL,12,-,320
13,21,a,TSV,RC,DP,13,-,259
13,21,a,TSV,RC,RC-V1,14,-,213
13,21,a,TSV,RC,RC-V2,15,-,364
13,21,a,TSV,RC,DE,16,-,330
13,21,a,TSV,RC,HN,17,-,261
13,21,a,TSV,RC,ADV,18,-,225
13,21,a,TSV,RC,quantifier,19,-,235
13,21,a,TSV,RC,Main-V1,20,-,305
13,21,a,TSV,RC,Main-V2,21,-,320
13,21,a,TSV,RC,,?,1,1289
14,4,a,TSV,RC,comma,11,-,404
14,4,a,TSV,RC,DCL,12,-,380
14,4,a,TSV,RC,DP,13,-,377
14,4,a,TSV,RC,RC-V1,14,-,304
14,4,a,TSV,RC,RC-V2,15,-,359
14,4,a,TSV,RC,DE,16,-,379
14,4,a,TSV,RC,HN,17,-,422
14,4,a,TSV,RC,ADV,18,-,365
14,4,a,TSV,RC,quantifier,19,-,388
14,4,a,TSV,RC,Main-V1,20,-,387
14,4,a,TSV,RC,Main-V2,21,-,1520
14,4,a,TSV,RC,,?,1,4510
14,8,a,TSV,RC,comma,11,-,354
14,8,a,TSV,RC,DCL,12,-,344
14,8,a,TSV,RC,DP,13,-,294
14,8,a,TSV,RC,RC-V1,14,-,285
14,8,a,TSV,RC,RC-V2,15,-,354
14,8,a,TSV,RC,DE,16,-,404
14,8,a,TSV,RC,HN,17,-,375
14,8,a,TSV,RC,ADV,18,-,345
14,8,a,TSV,RC,quantifier,19,-,320
14,8,a,TSV,RC,Main-V1,20,-,445
14,8,a,TSV,RC,Main-V2,21,-,445
14,8,a,TSV,RC,,?,1,3354
14,12,a,TSV,RC,comma,11,-,399
14,12,a,TSV,RC,DCL,12,-,329
14,12,a,TSV,RC,DP,13,-,264
14,12,a,TSV,RC,RC-V1,14,-,284
14,12,a,TSV,RC,RC-V2,15,-,339
14,12,a,TSV,RC,DE,16,-,534
14,12,a,TSV,RC,HN,17,-,504
14,12,a,TSV,RC,ADV,18,-,336
14,12,a,TSV,RC,quantifier,19,-,309
14,12,a,TSV,RC,Main-V1,20,-,311
14,12,a,TSV,RC,Main-V2,21,-,380
14,12,a,TSV,RC,,?,1,3400
14,16,a,TSV,RC,comma,11,-,264
14,16,a,TSV,RC,DCL,12,-,329
14,16,a,TSV,RC,DP,13,-,329
14,16,a,TSV,RC,RC-V1,14,-,423
14,16,a,TSV,RC,RC-V2,15,-,389
14,16,a,TSV,RC,DE,16,-,385
14,16,a,TSV,RC,HN,17,-,339
14,16,a,TSV,RC,ADV,18,-,474
14,16,a,TSV,RC,quantifier,19,-,355
14,16,a,TSV,RC,Main-V1,20,-,310
14,16,a,TSV,RC,Main-V2,21,-,1157
14,16,a,TSV,RC,,?,1,5913
14,20,a,TSV,RC,comma,11,-,229
14,20,a,TSV,RC,DCL,12,-,229
14,20,a,TSV,RC,DP,13,-,324
14,20,a,TSV,RC,RC-V1,14,-,314
14,20,a,TSV,RC,RC-V2,15,-,285
14,20,a,TSV,RC,DE,16,-,330
14,20,a,TSV,RC,HN,17,-,480
14,20,a,TSV,RC,ADV,18,-,314
14,20,a,TSV,RC,quantifier,19,-,285
14,20,a,TSV,RC,Main-V1,20,-,330
14,20,a,TSV,RC,Main-V2,21,-,520
14,20,a,TSV,RC,,?,1,1814
14,24,a,TSV,RC,comma,11,-,379
14,24,a,TSV,RC,DCL,12,-,434
14,24,a,TSV,RC,DP,13,-,329
14,24,a,TSV,RC,RC-V1,14,-,359
14,24,a,TSV,RC,RC-V2,15,-,435
14,24,a,TSV,RC,DE,16,-,353
14,24,a,TSV,RC,HN,17,-,449
14,24,a,TSV,RC,ADV,18,-,380
14,24,a,TSV,RC,quantifier,19,-,419
14,24,a,TSV,RC,Main-V1,20,-,380
14,24,a,TSV,RC,Main-V2,21,-,744
14,24,a,TSV,RC,,?,1,2319
15,3,a,TSV,RC,comma,11,-,548
15,3,a,TSV,RC,DCL,12,-,414
15,3,a,TSV,RC,DP,13,-,384
15,3,a,TSV,RC,RC-V1,14,-,1354
15,3,a,TSV,RC,RC-V2,15,-,538
15,3,a,TSV,RC,DE,16,-,404
15,3,a,TSV,RC,HN,17,-,439
15,3,a,TSV,RC,ADV,18,-,803
15,3,a,TSV,RC,quantifier,19,-,499
15,3,a,TSV,RC,Main-V1,20,-,515
15,3,a,TSV,RC,Main-V2,21,-,673
15,3,a,TSV,RC,,?,1,2398
15,7,a,TSV,RC,comma,11,-,479
15,7,a,TSV,RC,DCL,12,-,1254
15,7,a,TSV,RC,DP,13,-,464
15,7,a,TSV,RC,RC-V1,14,-,254
15,7,a,TSV,RC,RC-V2,15,-,897
15,7,a,TSV,RC,DE,16,-,469
15,7,a,TSV,RC,HN,17,-,390
15,7,a,TSV,RC,ADV,18,-,563
15,7,a,TSV,RC,quantifier,19,-,624
15,7,a,TSV,RC,Main-V1,20,-,479
15,7,a,TSV,RC,Main-V2,21,-,619
15,7,a,TSV,RC,,?,1,1876
15,11,a,TSV,RC,comma,11,-,383
15,11,a,TSV,RC,DCL,12,-,488
15,11,a,TSV,RC,DP,13,-,413
15,11,a,TSV,RC,RC-V1,14,-,478
15,11,a,TSV,RC,RC-V2,15,-,564
15,11,a,TSV,RC,DE,16,-,629
15,11,a,TSV,RC,HN,17,-,419
15,11,a,TSV,RC,ADV,18,-,464
15,11,a,TSV,RC,quantifier,19,-,599
15,11,a,TSV,RC,Main-V1,20,-,708
15,11,a,TSV,RC,Main-V2,21,-,610
15,11,a,TSV,RC,,?,1,2227
15,15,a,TSV,RC,comma,11,-,289
15,15,a,TSV,RC,DCL,12,-,424
15,15,a,TSV,RC,DP,13,-,265
15,15,a,TSV,RC,RC-V1,14,-,398
15,15,a,TSV,RC,RC-V2,15,-,334
15,15,a,TSV,RC,DE,16,-,544
15,15,a,TSV,RC,HN,17,-,380
15,15,a,TSV,RC,ADV,18,-,379
15,15,a,TSV,RC,quantifier,19,-,445
15,15,a,TSV,RC,Main-V1,20,-,384
15,15,a,TSV,RC,Main-V2,21,-,510
15,15,a,TSV,RC,,?,0,3553
15,19,a,TSV,RC,comma,11,-,304
15,19,a,TSV,RC,DCL,12,-,379
15,19,a,TSV,RC,DP,13,-,309
15,19,a,TSV,RC,RC-V1,14,-,414
15,19,a,TSV,RC,RC-V2,15,-,747
15,19,a,TSV,RC,DE,16,-,409
15,19,a,TSV,RC,HN,17,-,390
15,19,a,TSV,RC,ADV,18,-,494
15,19,a,TSV,RC,quantifier,19,-,370
15,19,a,TSV,RC,Main-V1,20,-,469
15,19,a,TSV,RC,Main-V2,21,-,465
15,19,a,TSV,RC,,?,1,2368
15,23,a,TSV,RC,comma,11,-,380
15,23,a,TSV,RC,DCL,12,-,512
15,23,a,TSV,RC,DP,13,-,324
15,23,a,TSV,RC,RC-V1,14,-,537
15,23,a,TSV,RC,RC-V2,15,-,395
15,23,a,TSV,RC,DE,16,-,374
15,23,a,TSV,RC,HN,17,-,405
15,23,a,TSV,RC,ADV,18,-,404
15,23,a,TSV,RC,quantifier,19,-,533
15,23,a,TSV,RC,Main-V1,20,-,395
15,23,a,TSV,RC,Main-V2,21,-,997
15,23,a,TSV,RC,,?,1,2243
16,2,a,TSV,RC,comma,11,-,1595
16,2,a,TSV,RC,DCL,12,-,478
16,2,a,TSV,RC,DP,13,-,658
16,2,a,TSV,RC,RC-V1,14,-,1026
16,2,a,TSV,RC,RC-V2,15,-,633
16,2,a,TSV,RC,DE,16,-,494
16,2,a,TSV,RC,HN,17,-,510
16,2,a,TSV,RC,ADV,18,-,428
16,2,a,TSV,RC,quantifier,19,-,723
16,2,a,TSV,RC,Main-V1,20,-,461
16,2,a,TSV,RC,Main-V2,21,-,1492
16,2,a,TSV,RC,,?,1,5201
16,6,a,TSV,RC,comma,11,-,443
16,6,a,TSV,RC,DCL,12,-,573
16,6,a,TSV,RC,DP,13,-,663
16,6,a,TSV,RC,RC-V1,14,-,443
16,6,a,TSV,RC,RC-V2,15,-,479
16,6,a,TSV,RC,DE,16,-,489
16,6,a,TSV,RC,HN,17,-,624
16,6,a,TSV,RC,ADV,18,-,455
16,6,a,TSV,RC,quantifier,19,-,519
16,6,a,TSV,RC,Main-V1,20,-,435
16,6,a,TSV,RC,Main-V2,21,-,729
16,6,a,TSV,RC,,?,1,2149
16,10,a,TSV,RC,comma,11,-,672
16,10,a,TSV,RC,DCL,12,-,519
16,10,a,TSV,RC,DP,13,-,503
16,10,a,TSV,RC,RC-V1,14,-,433
16,10,a,TSV,RC,RC-V2,15,-,434
16,10,a,TSV,RC,DE,16,-,430
16,10,a,TSV,RC,HN,17,-,429
16,10,a,TSV,RC,ADV,18,-,475
16,10,a,TSV,RC,quantifier,19,-,434
16,10,a,TSV,RC,Main-V1,20,-,459
16,10,a,TSV,RC,Main-V2,21,-,1805
16,10,a,TSV,RC,,?,1,4176
16,14,a,TSV,RC,comma,11,-,483
16,14,a,TSV,RC,DCL,12,-,444
16,14,a,TSV,RC,DP,13,-,454
16,14,a,TSV,RC,RC-V1,14,-,462
16,14,a,TSV,RC,RC-V2,15,-,873
16,14,a,TSV,RC,DE,16,-,568
16,14,a,TSV,RC,HN,17,-,549
16,14,a,TSV,RC,ADV,18,-,708
16,14,a,TSV,RC,quantifier,19,-,414
16,14,a,TSV,RC,Main-V1,20,-,410
16,14,a,TSV,RC,Main-V2,21,-,1899
16,14,a,TSV,RC,,?,1,1856
16,18,a,TSV,RC,comma,11,-,683
16,18,a,TSV,RC,DCL,12,-,508
16,18,a,TSV,RC,DP,13,-,374
16,18,a,TSV,RC,RC-V1,14,-,478
16,18,a,TSV,RC,RC-V2,15,-,538
16,18,a,TSV,RC,DE,16,-,360
16,18,a,TSV,RC,HN,17,-,425
16,18,a,TSV,RC,ADV,18,-,405
16,18,a,TSV,RC,quantifier,19,-,345
16,18,a,TSV,RC,Main-V1,20,-,564
16,18,a,TSV,RC,Main-V2,21,-,798
16,18,a,TSV,RC,,?,1,1452
16,22,a,TSV,RC,comma,11,-,548
16,22,a,TSV,RC,DCL,12,-,465
16,22,a,TSV,RC,DP,13,-,453
16,22,a,TSV,RC,RC-V1,14,-,419
16,22,a,TSV,RC,RC-V2,15,-,438
16,22,a,TSV,RC,DE,16,-,435
16,22,a,TSV,RC,HN,17,-,449
16,22,a,TSV,RC,ADV,18,-,439
16,22,a,TSV,RC,quantifier,19,-,484
16,22,a,TSV,RC,Main-V1,20,-,474
16,22,a,TSV,RC,Main-V2,21,-,2088
16,22,a,TSV,RC,,?,1,1577
17,1,a,TSV,RC,comma,11,-,264
17,1,a,TSV,RC,DCL,12,-,399
17,1,a,TSV,RC,DP,13,-,1837
17,1,a,TSV,RC,RC-V1,14,-,314
17,1,a,TSV,RC,RC-V2,15,-,265
17,1,a,TSV,RC,DE,16,-,290
17,1,a,TSV,RC,HN,17,-,295
17,1,a,TSV,RC,ADV,18,-,300
17,1,a,TSV,RC,quantifier,19,-,320
17,1,a,TSV,RC,Main-V1,20,-,385
17,1,a,TSV,RC,Main-V2,21,-,829
17,1,a,TSV,RC,,?,1,1894
17,5,a,TSV,RC,comma,11,-,409
17,5,a,TSV,RC,DCL,12,-,439
17,5,a,TSV,RC,DP,13,-,543
17,5,a,TSV,RC,RC-V1,14,-,484
17,5,a,TSV,RC,RC-V2,15,-,762
17,5,a,TSV,RC,DE,16,-,524
17,5,a,TSV,RC,HN,17,-,628
17,5,a,TSV,RC,ADV,18,-,450
17,5,a,TSV,RC,quantifier,19,-,354
17,5,a,TSV,RC,Main-V1,20,-,395
17,5,a,TSV,RC,Main-V2,21,-,1117
17,5,a,TSV,RC,,?,1,3527
17,9,a,TSV,RC,comma,11,-,299
17,9,a,TSV,RC,DCL,12,-,464
17,9,a,TSV,RC,DP,13,-,951
17,9,a,TSV,RC,RC-V1,14,-,284
17,9,a,TSV,RC,RC-V2,15,-,230
17,9,a,TSV,RC,DE,16,-,281
17,9,a,TSV,RC,HN,17,-,299
17,9,a,TSV,RC,ADV,18,-,262
17,9,a,TSV,RC,quantifier,19,-,403
17,9,a,TSV,RC,Main-V1,20,-,290
17,9,a,TSV,RC,Main-V2,21,-,1336
17,9,a,TSV,RC,,?,1,1747
17,13,a,TSV,RC,comma,11,-,294
17,13,a,TSV,RC,DCL,12,-,459
17,13,a,TSV,RC,DP,13,-,383
17,13,a,TSV,RC,RC-V1,14,-,658
17,13,a,TSV,RC,RC-V2,15,-,424
17,13,a,TSV,RC,DE,16,-,579
